title;price;location;link
Mieszkanie 4 pokoje, 71m , parter , Morena!;790000;Gdansk;https://www.otodom.pl/pl/oferta/zabianka-64m2-unikalne-4-pokoje-ID4bvqV.html?
Inwestycja w sercu Gdanska! Cena netto + Fv 23%;3990217;Gdansk;https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-morze-dostepny-od-zaraz-ID455UW.html?
Mieszkanie na sprzedasz Gdansk Morena Ul Romana Wyrobka;370000;Gdansk;https://www.olx.pl/d/oferta/sloneczna-kawalerka-vis-a-vis-alfa-centrum-bez-posrednikow-CID3-IDLYjPJ.html#f52397370e
Zabianka 64m2 unikalne 4 pokoje!;675000;Gdansk;https://www.otodom.pl/pl/oferta/mieszkanie-w-prestizowej-dzielnicy-piecki-migowo-ID4dIpR.html?
Apartament z widokiem na morze | dostepny od zaraz;735000;Gdansk;https://www.otodom.pl/pl/oferta/3-pokoje-na-starowce-ID4dI4t.html?
Słoneczna kawalerka vis a vis alfa centrum bez posrednikow;620000;Gdansk;https://www.olx.pl/d/oferta/mieszkanie-49m2-gdansk-centrum-starowka-CID3-IDI1CpE.html#f52397370e
Mieszkanie w prestizowej dzielnicy Piecki Migowo..;1593000;Gdansk;https://www.otodom.pl/pl/oferta/park-gutenberga-p01-m05-91-05-m2-gdansk-wrzeszcz-ID44NAg.html?
3 pokoje na Starowce.;583000;Łodz;https://www.olx.pl/d/oferta/m4-73m-widzew-wschod-bez-posrednikow-i-prowizji-CID3-IDM6GVS.html#b3a8632df3
Mieszkanie 49m2 Gdansk Centrum - Starowka;1275750;Łodz;https://www.olx.pl/d/oferta/marysin-135m2-5-pokoi-styl-klasyczny-z-super-jakoscia-CID3-IDMp9SG.html#b3a8632df3
Park Gutenberga P01/M05 91,05 m2 Gdansk Wrzeszcz;399000;Łodz;https://www.olx.pl/d/oferta/4-pokojowe-mieszkanie-na-os-jagielly-CID3-IDLPYSn.html#b3a8632df3
M4 - 73m Widzew Wschod / Bez posrednikow i prowizji !;181000;Łodz;https://www.olx.pl/d/oferta/kawalerka-25-5m2-CID3-IDLPSFe.html#b3a8632df3
Marysin, 135m2, 5 pokoi, styl klasyczny z super jakoscia;235000;Łodz;https://www.olx.pl/d/oferta/mieszkanie-37-5m2-lodz-gorna-CID3-IDM1eku.html#b3a8632df3
4 pokojowe mieszkanie na os. Jagiełły;411150;Łodz;https://www.otodom.pl/pl/oferta/konstantynowska-garden-mieszkanie-mb16-ID4ciJR.html?
Kawalerka 25,5m2;299000;Łodz;https://www.otodom.pl/pl/oferta/m-3-gorna-balkon-pelen-rozklad-ID4dYY6.html?
mieszkanie 37,5m2 - Łodz- Gorna;199000;Łodz;https://www.otodom.pl/pl/oferta/duza-kawalerka-jako-inwestycja-ID4bvr1.html?
Konstantynowska Garden | mieszkanie MB16;255918;Łodz;https://www.otodom.pl/pl/oferta/konstantynowska-garden-mieszkanie-mb2-ID4ciJF.html?
M-3, Gorna, Balkon, Pełen Rozkład;299000;Łodz;https://www.olx.pl/d/oferta/bezposrednio-sprzedam-mieszkanie-baluty-ul-krawiecka-7-CID3-IDKSsFb.html#b3a8632df3
Duza kawalerka jako inwestycja;420000;Łodz;https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-przy-fabrycznym-idealne-pod-wynajem-CID3-IDMa65Z.html#b3a8632df3
Konstantynowska Garden | mieszkanie MB2;339000;Łodz;https://www.otodom.pl/pl/oferta/apartamenty-tdm-nad-zalewem-apartament-a2-lok-5-ID4dZOm.html?
BEZPOSREDNIO sprzedam mieszkanie, Bałuty, ul. Krawiecka 7;210000;Łodz;https://www.otodom.pl/pl/oferta/mieszkanie-lodz-retkinia-zarezerwowane-ID4dZFL.html?
Mieszkanie 3-Pokojowe Przy Fabrycznym. IDEALNE pod wynajem.;355000;Łodz;https://www.otodom.pl/pl/oferta/apartamenty-tdm-nad-zalewem-apartament-a1-lok-1-ID4dZLR.html?
Apartamenty TDM nad zalewem/Apartament A2 lok. 5;375000;Łodz;https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-w-atrakcyjnej-lokalizacji-ID4dzAm.html?
Mieszkanie Łodz Retkinia *Zarezerwowane*;200000;Łodz;https://www.olx.pl/d/oferta/sprzedam-kawalerke-na-nowym-odiedlu-CID3-IDMgbju.html#b3a8632df3
Apartamenty TDM nad zalewem/Apartament A1 lok 1;681580;Łodz;https://www.otodom.pl/pl/oferta/mieszkanie-128-60-m-lodz-ID49f8W.html?
Trzypokojowe mieszkanie w atrakcyjnej lokalizacji;699000;Łodz;https://www.otodom.pl/pl/oferta/wyjatkowy-nietuzinkowy-apartament-100m2-ID4dz8Y.html?
Sprzedam  kawalerke na nowym odiedlu.;316000;Łodz;https://www.otodom.pl/pl/oferta/m-3-z-panorama-na-osiedle-44-38-m2-lodz-widzew-ID4dYrh.html?
Mieszkanie, 128,60 m2, Łodz;335000;Łodz;https://www.otodom.pl/pl/oferta/chojny-bez-prowizji-ID4dLrF.html?
Wyjatkowy, nietuzinkowy apartament 100m2;425000;Łodz;https://www.otodom.pl/pl/oferta/apartamenty-tdm-nad-zalewem-urocza-rezydencja-r9-ID4dZIs.html?
M-3 z panorama na osiedle, 44,38 m2, Łodz-Widzew;487000;Łodz;https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-lodz-stoki-ID4dMMt.html?
Chojny, bez prowizji;715000;Łodz;https://www.otodom.pl/pl/oferta/kupujacy-nie-placi-prowizji-okazyjna-cena-ID4dZEW.html?
Apartamenty TDM nad zalewem/urocza rezydencja R9;430000;Łodz;https://www.otodom.pl/pl/oferta/50-parter-mieszkanie-lub-sklep-wynajete-widzew-ID4dZxm.html?
Mieszkanie z ogrodkiem. Łodz-Stoki.;299000;Łodz;https://www.olx.pl/d/oferta/mieszkanie-ogrodek-do-wlasnego-uzytku-CID3-IDM9I2r.html#b3a8632df3
Kupujacy Nie Płaci Prowizji .Okazyjna Cena;365500;Łodz;https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-klucze-do-konca-roku-2021-ID4dZwL.html?
50 parter mieszkanie lub sklep wynajete Widzew;359000;Łodz;https://www.olx.pl/d/oferta/lokal-mieszkanie-lodz-centrum-84-metry-CID3-IDMg2yP.html#b3a8632df3
Mieszkanie + ogrodek do własnego uzytku;365000;Łodz;https://www.otodom.pl/pl/oferta/pieknie-urzadzone-przytulne-m3-z-balkonem-ID4djQ5.html?
BEZPOSREDNIO, 3 pokoje, klucze do konca roku 2021!;308000;Łodz;https://www.olx.pl/d/oferta/mieszkanie-lodz-ul-pomorska-solna-4-pokoje-front-CID3-IDL1RdZ.html#b3a8632df3
Lokal,Mieszkanie Łodz centrum 84 metry;6000;Łodz;https://www.otodom.pl/pl/oferta/1-pokojowe-gorna-prywatna-kamienica-ID4dZsj.html?
Pieknie urzadzone, przytulne M3 z balkonem!;280000;Łodz;https://www.olx.pl/d/oferta/mieszkanie-m-2-41-36m2-super-lokalizacja-ul-zbiorcza-CID3-IDMfKtT.html#b3a8632df3
Mieszkanie Łodz ul.Pomorska  Solna 4 pokoje Front;310000;Łodz;https://www.olx.pl/d/oferta/mieszkanie-w-lodzi-tanio-CID3-IDMfYnl.html#b3a8632df3
1-pokojowe Gorna- Prywatna kamienica;355000;Łodz;https://www.otodom.pl/pl/oferta/super-lokalizacjia-ID4dYWD.html?
Mieszkanie M-2 41.36m2. Super lokalizacja ul. Zbiorcza;299000;Łodz;https://www.otodom.pl/pl/oferta/kupujacy-nie-placi-prowizji-ID4dYYF.html?
Mieszkanie w Łodzi tanio;360000;Łodz;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-m4-57m-CID3-IDKz4uY.html#b3a8632df3
Super Lokalizacjia;234000;Łodz;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-37m2-ul-osiedlowa-CID3-IDLyYkp.html#b3a8632df3
Kupujacy Nie Płaci Prowizji;380000;Łodz;https://www.otodom.pl/pl/oferta/3-pok-58m-po-remoncie-cegla-balkon-0-prowizji-ID4dZmS.html?
Sprzedam mieszkanie m4 57m;309000;Łodz;https://www.otodom.pl/pl/oferta/sloneczne-73m-na-piotrkowskiej-przy-magdzie-ID3ZGwG.html?
Sprzedam mieszkanie 37m2 ul. Osiedlowa;840000;Łodz;https://www.otodom.pl/pl/oferta/piekny-apartament-z-ogrodem-zimowym-i-letnim-ID4cqwC.html?
3 pok, 58m, po remoncie, cegła, balkon 0% prowizji;219364;Łodz;https://www.otodom.pl/pl/oferta/fajna-nowa-kawalerka-przy-politechnice-lodzkiej-ID4cky3.html?
Słoneczne 73m na Piotrkowskiej przy Magdzie;223728;Łodz;https://www.otodom.pl/pl/oferta/mieszkanie-1-pok-przy-politechnice-lodzkiej-ID4ckAh.html?
Piekny apartament z ogrodem zimowym i letnim.;479000;Łodz;https://www.otodom.pl/pl/oferta/m4-na-zielonym-romanowie-ID4dIxN.html?
Fajna Nowa Kawalerka przy Politechnice Łodzkiej;299000;Łodz;https://www.otodom.pl/pl/oferta/nowoczesne-m3-na-zarzewie-ID4dXhs.html?
Mieszkanie 1-pok. przy Politechnice Łodzkiej;343000;Łodz;https://www.otodom.pl/pl/oferta/m4-z-balkonem-i-pietro-park-na-zdrowiu-ID4dMFp.html?
M4 na Zielonym Romanowie;278900;Katowice;https://www.olx.pl/d/oferta/3-pokoje-ligota-bezposrednio-do-zamieszkania-CID3-IDMrdl2.html#9b54e7f919
Nowoczesne M3 na Zarzewie!;269500;Katowice;https://www.olx.pl/d/oferta/2-pokoje-mikolowska-bezposrednio-CID3-IDMrcG4.html#9b54e7f919
M4 z balkonem / I pietro / Park na Zdrowiu;318000;Katowice;https://www.olx.pl/d/oferta/superjednostka-okazja-al-korfantego-widok-na-spodek-CID3-IDLVysk.html#9b54e7f919
3 pokoje ligota bezposrednio do zamieszkania;323000;Katowice;https://www.olx.pl/d/oferta/mieszkanie-przy-parku-po-generalnym-remoncie-55-5-m2-CID3-IDICfef.html#9b54e7f919
2 pokoje Mikołowska bezposrednio;529000;Katowice;https://www.olx.pl/d/oferta/nowoczesne-wykonczone-mieszkanie-apartament-brynow-fitelberga-17-CID3-IDIa8X7.html#9b54e7f919
Superjednostka Okazja al. Korfantego Widok na Spodek;349000;Katowice;https://www.otodom.pl/pl/oferta/mieszkanie-47-m-katowice-ID4dJxO.html?
Mieszkanie PRZY PARKU po generalnym remoncie 55,5 m2;300000;Katowice;https://www.olx.pl/d/oferta/mieszkanie-w-katowicach-na-sprzedaz-garaz-CID3-IDLYnem.html#9b54e7f919
nowoczesne wykonczone mieszkanie,  apartament, Brynow, Fitelberga 17;189000;Katowice;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-po-generalnym-remoncie-ID4cQm8.html?
Mieszkanie, 47 m2, Katowice;379700;Katowice;https://www.otodom.pl/pl/oferta/sloneczne-z-balkonem-szkoly-rezerwat-przyrody-ID4dI9n.html?
Mieszkanie w Katowicach na sprzedaz + garaz;339000;Katowice;https://www.otodom.pl/pl/oferta/dwustronne-sloneczne-balkon-po-remoncie-ID4dI9t.html?
Mieszkanie 2 pokojowe po generalnym remoncie!;690000;Katowice;https://www.otodom.pl/pl/oferta/apartament-w-pierwszej-dzielnicy-ID4dIlv.html?
Słoneczne z balkonem, szkoły, Rezerwat przyrody;595000;Katowice;https://www.otodom.pl/pl/oferta/elegancki-apartament-z-tarasem-mile-zacisze-ii-ID48PEI.html?
Dwustronne, słoneczne, balkon, po remoncie;330000;Katowice;https://www.olx.pl/d/oferta/na-sprzedaz-mieszkanie-katowice-kostuchna-bazantow-CID3-IDLVA6R.html#9b54e7f919
Apartament W Pierwszej Dzielnicy;599000;Lublin;https://www.olx.pl/d/oferta/nadzwyczaj-atrakcyjne-mieszkanie-w-najlepszej-lokalizacji-CID3-IDJqGlO.html#cbee9148f8
Elegancki apartament z tarasem Miłe Zacisze II;780000;Lublin;https://www.olx.pl/d/oferta/jedyny-taki-apartament-w-miescie-ogromy-taras-na-dachu-widok-na-las-CID3-IDLnWLF.html#cbee9148f8
Na sprzedaz mieszkanie Katowice Kostuchna Bazantow;489000;Lublin;https://www.olx.pl/d/oferta/4-pokoje-kalinowszczyzna-77-5m-po-remoncie-CID3-IDMd5sb.html#cbee9148f8
Nadzwyczaj atrakcyjne mieszkanie -  w najlepszej lokalizacji;434000;Lublin;https://www.olx.pl/d/oferta/wykonczone-wysoki-standard-45m2-2-pokoje-blok-2021-bez-pcc-CID3-IDM33sx.html#cbee9148f8
JEDYNY TAKI APARTAMENT W MIESCIE/ogromy taras  na dachu /widok na las;329777;Lublin;https://www.olx.pl/d/oferta/ul-zamojska-39-klimatyczne-mieszkanie-w-samym-centrum-CID3-IDKg59t.html#cbee9148f8
4 pokoje, Kalinowszczyzna, 77,5m, po remoncie;465000;Lublin;https://www.otodom.pl/pl/oferta/5-pok-lsm-gotowe-do-wprowadzenia-ID4dLLb.html?
Wykonczone wysoki standard! 45m2, 2 pokoje! Blok 2021! Bez PCC!;465000;Lublin;https://www.olx.pl/d/oferta/komfortowe-mieszkanie-sprzedam-bezposrednio-CID3-IDM0i7J.html#cbee9148f8
ul. Zamojska 39, klimatyczne mieszkanie w samym centrum.;349000;Lublin;https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-north-park-a1-ID4acoI.html?
5 pok. Lsm gotowe do wprowadzenia.;357000;Lublin;https://www.otodom.pl/pl/oferta/ustawne-mieszkanie-north-park-a24-ID4acgV.html?
Komfortowe mieszkanie sprzedam bezposrednio!;374900;Lublin;https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-kalinowszczyzna-3-pokoje-ID4dLoL.html?
Mieszkanie w Inwestycji North Park A1;499000;Lublin;https://www.otodom.pl/pl/oferta/2-pokoje-na-strzembosza-nowe-budownictwo-ID4dKwd.html?
Ustawne Mieszkanie North Park A24;515000;Lublin;https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-92-81m2-srodmiescie-na-sprz-ID4cSUh.html?
GOTOWE MIESZKANIE! Kalinowszczyzna, 3 pokoje;559900;Lublin;https://www.otodom.pl/pl/oferta/3-4-pokoje-slawinek-widok-na-zielen-ID4dLdH.html?
2 pokoje na Strzembosza, nowe budownictwo;560000;Lublin;https://www.otodom.pl/pl/oferta/sprzedam-3-pokoje-62m2-na-wieniawie-z-balkonem-ID4dst5.html?
Mieszkanie 4 Pokojowe 92,81M2 Srodmiescie Na Sprz;360000;Lublin;https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-2-pokoje-35-m2-lsm-ID4cYYM.html?
3/4 Pokoje, Sławinek, widok na zielen !!;879000;Lublin;https://www.otodom.pl/pl/oferta/stylowe-110-m2-w-centrum-obok-placu-litewskiego-ID4a8uv.html?
Sprzedam 3 pokoje 62m2 na Wieniawie z balkonem.;730000;Lublin;https://www.olx.pl/d/oferta/wyjatkowe-mieszkanie-w-centrum-lublina-garaz-CID3-IDKWoqs.html#cbee9148f8
Mieszkanie Na Sprzedaz 2 pokoje 35 m2 Lsm!;425000;Lublin;https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-3-4-pokoje-czuby-60-6m2-ID4dKLt.html?
Stylowe 110 m2 w Centrum obok Placu Litewskiego;319000;Lublin;https://www.otodom.pl/pl/oferta/dwa-niezalezne-pokoje-w-niskim-bloku-bronowice-ID4dKs8.html?
Wyjatkowe mieszkanie w centrum Lublina + garaz;546750;Lublin;https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-orkana-residence-m28-ID46Th8.html?
Mieszkanie Inwestycyjne 3/4 Pokoje Czuby 60,6m2;274000;Lublin;https://www.otodom.pl/pl/oferta/deweloperka1-2-pokoje1-pietrom-post-ID4cXBX.html?
Dwa niezalezne pokoje w niskim bloku! Bronowice!;360000;Lublin;https://www.olx.pl/d/oferta/mieszkanie-36-85-m2-ul-krancowa-lublin-CID3-IDLYZEO.html#cbee9148f8
Trzypokojowe mieszkanie Orkana Residence M28;365000;Lublin;https://www.otodom.pl/pl/oferta/mieszkanie-do-wejscia-wysoki-standard-ID4dK3c.html?
*deweloperka*1/2 pokoje*1 pietro*m. post.*;559000;Lublin;https://www.otodom.pl/pl/oferta/4-pokoje-70-6m-na-slawinku-z-duzym-balkonem-ID4dJKT.html?
Mieszkanie 36,85 m2 ul. Krancowa , Lublin;309894;Lublin;https://www.otodom.pl/pl/oferta/nowe-2-pokoje-40m2-ogrodek-weglinek-2022r-ID4dIt0.html?
Mieszkanie do wejscia, wysoki standard;408775;Lublin;https://www.otodom.pl/pl/oferta/ostatnie-2-mieszkania-49m2-ostatnia-szansa-21r-ID4dJcO.html?
4-pokoje 70,6m na Sławinku z duzym balkonem;525000;Lublin;https://www.olx.pl/d/oferta/mieszkanie-czteropokojowe-69-5-m2-lsm-CID3-IDLY1kp.html#cbee9148f8
Nowe, 2 pokoje, 40m2, ogrodek, Weglinek, 2022r.;550000;Lublin;https://www.olx.pl/d/oferta/mieszkanie-m5-ul-ulanow-CID3-IDLXI5z.html#cbee9148f8
Ostatnie 2 mieszkania 49m2 ! Ostatnia szansa 21r !;410000;Lublin;https://www.olx.pl/d/oferta/lublin-slawinek-mieszkanie-68-m-z-czescia-przynalezna-45-m-410000-CID3-IDLTKeG.html#cbee9148f8
Mieszkanie czteropokojowe 69,5 m2 LSM;475000;Lublin;https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-domu-wielorodzinnym-ID40Scs.html?
Mieszkanie M5 ul.Ułanow;373000;Lublin;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-CID3-IDLX62U.html#cbee9148f8
Lublin Sławinek  Mieszkanie   68 m. z czescia przynalezna 45 m. 410000;429000;Lublin;https://www.otodom.pl/pl/oferta/mieszkanie-idealne-pod-inwestycje-ID4dI37.html?
Atrakcyjne mieszkanie w domu wielorodzinnym;519057;Lublin;https://www.otodom.pl/pl/oferta/gotowe-na-2021-mieszkanie-hetmanska-invest-m58-ID47RZZ.html?
Sprzedam mieszkanie;434301.94;Lublin;https://www.otodom.pl/pl/oferta/wykonczone-mieszkanie-z-balkonem-weglinek-ID4dgWc.html?
mieszkanie idealne pod inwestycje!;629000;Lublin;https://www.otodom.pl/pl/oferta/3pokoje-66-5m2-z-1998roku-ul-ksiezycowa-wieniawa-ID4dHL7.html?
GOTOWE NA 2021! Mieszkanie Hetmanska Invest M58;505359.91;Lublin;https://www.otodom.pl/pl/oferta/piekne-wykonczone-mieszkanie-z-balkonem-weglinek-ID4dgDn.html?
Wykonczone mieszkanie z balkonem - Weglinek;389000;Lublin;https://www.olx.pl/d/oferta/lsm-blisko-uczelni-wyzszych-bezposrednio-od-wlasciciela-CID3-IDLV91R.html#cbee9148f8
3pokoje 66,5m2 z 1998roku, ul.Ksiezycowa, Wieniawa;794689;Lublin;https://www.otodom.pl/pl/oferta/taras-o-pow-66m2unikatdeweloperkawidok-ID4djrh.html?
Piekne wykonczone mieszkanie z balkonem - Weglinek;549900;Lublin;https://www.otodom.pl/pl/oferta/plac-litewski-3-pokoje-94-m2-po-podlodze-ID4dkek.html?
LSM ,blisko uczelni wyzszych, bezposrednio od własciciela;285000;Białystok;https://www.olx.pl/d/oferta/samo-centrum-27-56m2-CID3-IDMqxMd.html#7492c7c37e
***Taras o pow: 66m2*unikat*deweloperka*widok***;378000;Białystok;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-54-8m-ul-slusarska-CID3-IDLElaF.html#7492c7c37e
Plac Litewski-3 pokoje - 94 m2 po podłodze!;399000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-zwierzyniecka-2p-55m2-3-pokoje-CID3-IDLYtGF.html#7492c7c37e
samo centrum / 27,56m2;226200;Białystok;https://www.olx.pl/d/oferta/nowe-mieszkanie-nr-412-modzelewskiego-budynek-c1-bialystok-CID3-IDLJ1Uc.html#7492c7c37e
Sprzedam mieszkanie 54,8m ul. Slusarska;224250;Białystok;https://www.olx.pl/d/oferta/nowe-mieszkanie-nr-506-modzelewskiego-budynek-c1-bialystok-CID3-IDM0ggK.html#7492c7c37e
Mieszkanie Zwierzyniecka 2p. 55m2 3 pokoje;510750;Białystok;https://www.otodom.pl/pl/oferta/3-pokoje-z-tarasem-w-apartamentowcu-w-centrum-ID4dNkN.html?
"Nowe mieszkanie nr 412 ""MODZELEWSKIEGO BUDYNEK C1"" Białystok";463540;Białystok;https://www.otodom.pl/pl/oferta/3-pokoje-w-nowoczesnym-apartamentowcu-w-centrum-ID4dNkM.html?
"Nowe mieszkanie nr 506 ""MODZELEWSKIEGO BUDYNEK C1"" Białystok";459000;Białystok;https://www.olx.pl/d/oferta/przestronne-4-pokojowe-mieszkanie-w-centrum-CID3-IDM2g6i.html#7492c7c37e
3 pokoje z tarasem w apartamentowcu w Centrum!;375000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-63m2-8-pietro-bezposrednio-CID3-IDKBmZI.html#7492c7c37e
3 pokoje w nowoczesnym apartamentowcu w Centrum!;587000;Białystok;https://www.otodom.pl/pl/oferta/komfortowe-m3-w-funkcjonalnym-wydaniu-ID4dJUR.html?
Przestronne 4-pokojowe mieszkanie w centrum;599400;Białystok;https://www.otodom.pl/pl/oferta/mieszkanie-w-scislym-centrum-ID4dkxK.html?
Mieszkanie 63m2, 8 pietro, bezposrednio;345200;Białystok;https://www.otodom.pl/pl/oferta/duo-apartamenty-2-pokoje-z-garderoba-ID4bHAt.html?
***Komfortowe M3 W Funkcjonalnym Wydaniu***;469800;Białystok;https://www.otodom.pl/pl/oferta/duo-apartamenty-niska-zabudowa-3-ustawne-pokoje-ID4ctdd.html?
Mieszkanie w scisłym centrum;429000;Białystok;https://www.olx.pl/d/oferta/apartament-jagiellonski-40-00-m2-2-pokoje-wykonczony-CID3-IDM1ciH.html#7492c7c37e
Duo Apartamenty - 2 pokoje z garderoba;305000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-nowe-miasto-CID3-IDL9e4D.html#7492c7c37e
Duo Apartamenty niska zabudowa - 3 ustawne pokoje;450000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-sloneczne-tarasy-promocja-CID3-IDLu6oe.html#7492c7c37e
Apartament Jagiellonski 40,00 m2. 2 pokoje. Wykonczony.;419000;Białystok;https://www.otodom.pl/pl/oferta/mieszkanie-zwierzyniecka-wszystko-nowe-polecam-ID4dKtx.html?
Mieszkanie dwupokojowe Nowe Miasto;459000;Białystok;https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-nowe-miasto-ID4dLyS.html?
Mieszkanie- Słoneczne Tarasy  PROMOCJA;400000;Białystok;https://www.otodom.pl/pl/oferta/dwustronne-mieszkanie-na-zielonych-wzgorzach-ID4dLy7.html?
Mieszkanie Zwierzyniecka* Wszystko Nowe* Polecam;159000;Białystok;https://www.otodom.pl/pl/oferta/kawalerka-na-bacieczkach-ID4dLvf.html?
Trzypokojowe mieszkanie - Nowe Miasto.;380000;Białystok;https://www.otodom.pl/pl/oferta/3-oddzielne-pokoje-do-wejscia-obok-legionowej-ID4dksm.html?
Dwustronne mieszkanie na Zielonych Wzgorzach;415000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-apartamenty-centrum-bialystok-CID3-IDLZ8wF.html#7492c7c37e
Kawalerka na Bacieczkach.;330000;Białystok;https://www.otodom.pl/pl/oferta/swietne-mieszkanie-na-piasta-ID4dJd2.html?
* 3 oddzielne pokoje, do wejscia obok Legionowej *;305000;Białystok;https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-wysokim-stoczku-ID4doG1.html?
Mieszkanie Apartamenty Centrum Białystok;300000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-z-duzym-balkonem-z-jednej-strony-widok-na-panor-CID3-IDKynPZ.html#7492c7c37e
Swietne mieszkanie na Piasta;414663;Białystok;https://www.otodom.pl/pl/oferta/apartamenty-wysoka-3-pok-dwupoziomowe-2-balkony-ID49cZ1.html?
Trzypokojowe mieszkanie na Wysokim Stoczku;230000;Białystok;https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-ID4dIlh.html?
Mieszkanie 3 pokojowe z duzym balkonem, z jednej strony widok na panor;429000;Białystok;https://www.otodom.pl/pl/oferta/prestizowa-lokalizacja-apartament-jagiellonski-ID4dI0M.html?
Apartamenty Wysoka - 3 pok. dwupoziomowe-2 balkony;546350;Białystok;https://www.otodom.pl/pl/oferta/apartamenty-wysoka-4-pokoje-ii-pietro-2-balkony-ID49cYX.html?
Kawalerka na sprzedaz;547120;Białystok;https://www.otodom.pl/pl/oferta/apartamenty-wysoka-4-pokoje-i-pietro-2-balkony-ID49cYV.html?
Prestizowa Lokalizacja, Apartament Jagiellonski !!;648292;Białystok;https://www.otodom.pl/pl/oferta/apartamenty-wysoka-3-pok-dwupoziomowe-2-balkony-ID49cZ0.html?
Apartamenty Wysoka - 4 pokoje,II pietro, 2 balkony;330000;Białystok;https://www.olx.pl/d/oferta/mieszkanie-49m2-piasta-ii-CID3-IDLVFpM.html#7492c7c37e
Apartamenty Wysoka - 4 pokoje, I pietro, 2 balkony;480000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-ul-rossiniego-19-miejsce-postojowe-przeszklony-balkon-CID3-IDMr11b.html#9f6cf73814
Apartamenty Wysoka - 3 pok. dwupoziomowe-2 balkony;519000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-ul-picassa-9-58-m-po-remoncie-duzy-balkon-CID3-IDMfD1D.html#9f6cf73814
Mieszkanie 49m^2, Piasta II;476488;Warszawa;https://www.olx.pl/d/oferta/do-wejscia-32m2-meble-agd-bez-pcc-CID3-IDMfxN0.html#9f6cf73814
Mieszkanie ul.Rossiniego 19 + miejsce postojowe + przeszklony balkon;445000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-bialoleka-38m2-CID3-IDMcsEj.html#9f6cf73814
Mieszkanie 3 pokoje ul. Picassa 9/ 58 m/ po remoncie /Duzy balkon;849000;Warszawa;https://www.olx.pl/d/oferta/3-pokoje-na-13-pietrze-swietna-lokalizacja-CID3-IDLpChQ.html#9f6cf73814
Do Wejscia 32m2 | Meble + AGD | Bez PCC;476488;Warszawa;https://www.olx.pl/d/oferta/do-wejscia-32m2-meble-agd-bez-pcc-CID3-IDMfxN0.html#9f6cf73814
Mieszkanie Białołeka 38m2;460000;Warszawa;https://www.olx.pl/d/oferta/idealna-kawalerka-30m2-metro-politechnika-ul-polna-30a-CID3-IDMopoY.html#9f6cf73814
3 pokoje na 13 pietrze, swietna lokalizacja;750000;Warszawa;https://www.otodom.pl/pl/oferta/po-generalnym-remoncie-wysokie-srodmiescie-muranow-ID4e5Bp.html?
Do Wejscia 32m2 | Meble + AGD | Bez PCC;615000;Warszawa;https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-bez-wkladukw-ID4dFP9.html?
Idealna KAWALERKA 30m2 – METRO POLITECHNIKA- ul. Polna 30a;600000;Warszawa;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-CID3-IDMooTv.html#9f6cf73814
Po Generalnym Remoncie,wysokie.Srodmiescie/Muranow;630000;Warszawa;https://www.olx.pl/d/oferta/kawalerka-w-srodmiesciu-na-sprzedaz-bezposrednio-chmielna-CID3-IDMonKN.html#9f6cf73814
Gotowe do zamieszkania - bez wkładu*Kw*;675000;Warszawa;https://www.olx.pl/d/oferta/nowe-przytulne-3-pokoje-ogrodek-90-mkw-zielona-bialoleka-pl-eng-ru-CID3-IDMlayx.html#9f6cf73814
Sprzedam mieszkanie;1463000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-133-m2-przy-lesie-kabackim-bezposrednio-CID3-IDMonmR.html#9f6cf73814
